Results of 1 iteration
Message delay 26: 0:00:00.001232
Message delay 27: 0:00:00.002274
Message delay 28: 0:00:00.001260
Message delay 29: 0:00:00.001020
Message delay 30: 0:00:00.000744
Message delay 31: 0:00:00.000812
Message delay 32: 0:00:00.000802
Message delay 33: 0:00:00.000779
Message delay 34: 0:00:00.000775
Message delay 35: 0:00:00.000770
Message delay 36: 0:00:00.000766
Message delay 37: 0:00:00.000775
Message delay 38: 0:00:00.000809
Message delay 39: 0:00:00.000787
Message delay 40: 0:00:00.000803
Message delay 41: 0:00:00.000772
Message delay 42: 0:00:00.000763
Message delay 43: 0:00:00.000760
Message delay 44: 0:00:00.000755
Message delay 45: 0:00:00.000758
Message delay 46: 0:00:00.000765
Message delay 47: 0:00:00.000768
Message delay 48: 0:00:00.000778
Message delay 49: 0:00:00.000778
Message delay 50: 0:00:00.000796
Message delay 51: 0:00:00.000881
Message delay 52: 0:00:00.000971
Message delay 53: 0:00:00.001706
Message delay 54: 0:00:00.001164
Message delay 55: 0:00:00.001014
Message delay 56: 0:00:00.001235
Message delay 57: 0:00:00.014139
Message delay 58: 0:00:00.013662
Message delay 59: 0:00:00.013408
Message delay 60: 0:00:00.013156
Message delay 61: 0:00:00.012899
Message delay 62: 0:00:00.012674
Message delay 63: 0:00:00.012421
Message delay 64: 0:00:00.012167
Message delay 65: 0:00:00.011955
Message delay 66: 0:00:00.011767
Message delay 67: 0:00:00.015702
Message delay 68: 0:00:00.015616
Message delay 69: 0:00:00.015462
Message delay 70: 0:00:00.015308
Message delay 71: 0:00:00.015165
Message delay 72: 0:00:00.015025
Message delay 73: 0:00:00.014877
Message delay 74: 0:00:00.014731
Message delay 75: 0:00:00.014583
Message delay 76: 0:00:00.014442
Message delay 77: 0:00:00.014297
Message delay 78: 0:00:00.014157
Message delay 79: 0:00:00.013975
Message delay 80: 0:00:00.013837
Message delay 81: 0:00:00.013700
Message delay 82: 0:00:00.013566
Message delay 83: 0:00:00.013430
Message delay 84: 0:00:00.013296
Message delay 85: 0:00:00.013158
Message delay 86: 0:00:00.013024
Message delay 87: 0:00:00.012888
Message delay 88: 0:00:00.012755
Message delay 89: 0:00:00.012617
Message delay 90: 0:00:00.012487
Message delay 91: 0:00:00.012351
Message delay 92: 0:00:00.012219
Message delay 93: 0:00:00.012082
Message delay 94: 0:00:00.011951
Message delay 95: 0:00:00.011813
Message delay 96: 0:00:00.011680
Message delay 97: 0:00:00.011543
Message delay 98: 0:00:00.011411
Message delay 99: 0:00:00.011275
Message delay 100: 0:00:00.011144
Message delay 101: 0:00:00.011006
Message delay 102: 0:00:00.010872
Message delay 103: 0:00:00.010735
Message delay 104: 0:00:00.010602
Message delay 105: 0:00:00.010464
Message delay 106: 0:00:00.010286
Message delay 107: 0:00:00.010113
Message delay 108: 0:00:00.009906
Message delay 109: 0:00:00.009760
Message delay 110: 0:00:00.009624
Message delay 111: 0:00:00.009485
Message delay 112: 0:00:00.009351
Message delay 113: 0:00:00.009214
Message delay 114: 0:00:00.009081
Message delay 115: 0:00:00.008943
Message delay 116: 0:00:00.008810
Message delay 117: 0:00:00.008672
Message delay 118: 0:00:00.008538
Message delay 119: 0:00:00.008401
Message delay 120: 0:00:00.008268

Results of 5 iteration
Message delay 1: 0:00:00.001062
Message delay 2: 0:00:00.000942
Message delay 3: 0:00:00.000932
Message delay 4: 0:00:00.000952
Message delay 5: 0:00:00.000863
Message delay 6: 0:00:00.000867
Message delay 7: 0:00:00.000844
Message delay 8: 0:00:00.000777
Message delay 9: 0:00:00.000810
Message delay 10: 0:00:00.000796
Message delay 11: 0:00:00.000791
Message delay 12: 0:00:00.017230
Message delay 13: 0:00:00.016824
Message delay 14: 0:00:00.016653
Message delay 15: 0:00:00.016499
Message delay 16: 0:00:00.016343
Message delay 17: 0:00:00.016193
Message delay 18: 0:00:00.016041
Message delay 19: 0:00:00.015896
Message delay 20: 0:00:00.015749
Message delay 21: 0:00:00.015608
Message delay 22: 0:00:00.015466
Message delay 23: 0:00:00.015327
Message delay 24: 0:00:00.015157
Message delay 25: 0:00:00.015015
Message delay 26: 0:00:00.014874
Message delay 27: 0:00:00.014738
Message delay 28: 0:00:00.014598
Message delay 29: 0:00:00.014463
Message delay 30: 0:00:00.014325
Message delay 31: 0:00:00.014190
Message delay 32: 0:00:00.014051
Message delay 33: 0:00:00.013910
Message delay 34: 0:00:00.013771
Message delay 35: 0:00:00.013636
Message delay 36: 0:00:00.013497
Message delay 37: 0:00:00.013362
Message delay 38: 0:00:00.013224
Message delay 39: 0:00:00.013037
Message delay 40: 0:00:00.012859
Message delay 41: 0:00:00.012715
Message delay 42: 0:00:00.012479
Message delay 43: 0:00:00.012234
Message delay 44: 0:00:00.012068
Message delay 45: 0:00:00.011927
Message delay 46: 0:00:00.011773
Message delay 47: 0:00:00.011634
Message delay 48: 0:00:00.011493
Message delay 49: 0:00:00.011323
Message delay 50: 0:00:00.011175
Message delay 51: 0:00:00.011036
Message delay 52: 0:00:00.010852
Message delay 53: 0:00:00.010714
Message delay 54: 0:00:00.010575
Message delay 55: 0:00:00.010440
Message delay 56: 0:00:00.010302
Message delay 57: 0:00:00.010168
Message delay 58: 0:00:00.009985
Message delay 59: 0:00:00.009846
Message delay 60: 0:00:00.009671
Message delay 61: 0:00:00.009532
Message delay 62: 0:00:00.009391
Message delay 63: 0:00:00.009135
Message delay 64: 0:00:00.008901
Message delay 65: 0:00:00.008745
Message delay 66: 0:00:00.008590
Message delay 67: 0:00:00.008442
Message delay 68: 0:00:00.008292
Message delay 69: 0:00:00.008150
Message delay 70: 0:00:00.008000
Message delay 71: 0:00:00.007845
Message delay 72: 0:00:00.007706
Message delay 73: 0:00:00.008284
Message delay 74: 0:00:00.001201
Message delay 75: 0:00:00.001071
Message delay 76: 0:00:00.001003
Message delay 77: 0:00:00.000890
Message delay 78: 0:00:00.000947
Message delay 79: 0:00:00.000950
Message delay 80: 0:00:00.000874
Message delay 81: 0:00:00.000894
Message delay 82: 0:00:00.000832
Message delay 83: 0:00:00.000799
Message delay 84: 0:00:00.000800
Message delay 85: 0:00:00.000795
Message delay 86: 0:00:00.000784
Message delay 87: 0:00:00.000777
Message delay 88: 0:00:00.000780
Message delay 89: 0:00:00.000803
Message delay 90: 0:00:00.000814
Message delay 91: 0:00:00.000789
Message delay 92: 0:00:00.000777
Message delay 93: 0:00:00.000774
Message delay 94: 0:00:00.000776
Message delay 95: 0:00:00.000773
Message delay 96: 0:00:00.000775
Message delay 97: 0:00:00.000775
Message delay 98: 0:00:00.000790
Message delay 99: 0:00:00.000789
Message delay 100: 0:00:00.000779
Message delay 101: 0:00:00.000784
Message delay 102: 0:00:00.000789
Message delay 103: 0:00:00.000778
Message delay 104: 0:00:00.000817
Message delay 105: 0:00:00.000816
Message delay 106: 0:00:00.000809
Message delay 107: 0:00:00.000837
Message delay 108: 0:00:00.000809
Message delay 109: 0:00:00.000796
Message delay 110: 0:00:00.000795
Message delay 111: 0:00:00.000780
Message delay 112: 0:00:00.000771
Message delay 113: 0:00:00.000770
Message delay 114: 0:00:00.000775
Message delay 115: 0:00:00.000777
Message delay 116: 0:00:00.000793
Message delay 117: 0:00:00.000796
Message delay 118: 0:00:00.000782
Message delay 119: 0:00:00.000778
Message delay 120: 0:00:00.000735

Results of 6 iteration
Message delay 1: 0:00:00.001501
Message delay 2: 0:00:00.000794
Message delay 3: 0:00:00.000996
Message delay 4: 0:00:00.000836
Message delay 5: 0:00:00.001007
Message delay 6: 0:00:00.001045
Message delay 7: 0:00:00.000856
Message delay 8: 0:00:00.000802
Message delay 9: 0:00:00.000786
Message delay 10: 0:00:00.000796
Message delay 11: 0:00:00.000793
Message delay 12: 0:00:00.000814
Message delay 13: 0:00:00.000818
Message delay 14: 0:00:00.000786
Message delay 15: 0:00:00.000802
Message delay 16: 0:00:00.018043
Message delay 17: 0:00:00.017639
Message delay 18: 0:00:00.017388
Message delay 19: 0:00:00.017160
Message delay 20: 0:00:00.016928
Message delay 21: 0:00:00.016704
Message delay 22: 0:00:00.016469
Message delay 23: 0:00:00.016231
Message delay 24: 0:00:00.015982
Message delay 25: 0:00:00.015735
Message delay 26: 0:00:00.015557
Message delay 27: 0:00:00.015385
Message delay 28: 0:00:00.015234
Message delay 29: 0:00:00.015089
Message delay 30: 0:00:00.014944
Message delay 31: 0:00:00.014801
Message delay 32: 0:00:00.014657
Message delay 33: 0:00:00.014518
Message delay 34: 0:00:00.014376
Message delay 35: 0:00:00.014211
Message delay 36: 0:00:00.019126
Message delay 37: 0:00:00.018993
Message delay 38: 0:00:00.018854
Message delay 39: 0:00:00.018718
Message delay 40: 0:00:00.018579
Message delay 41: 0:00:00.018445
Message delay 42: 0:00:00.018307
Message delay 43: 0:00:00.018172
Message delay 44: 0:00:00.018033
Message delay 45: 0:00:00.017898
Message delay 46: 0:00:00.017759
Message delay 47: 0:00:00.017625
Message delay 48: 0:00:00.017488
Message delay 49: 0:00:00.017353
Message delay 50: 0:00:00.017527
Message delay 51: 0:00:00.017410
Message delay 52: 0:00:00.017277
Message delay 53: 0:00:00.017138
Message delay 54: 0:00:00.017001
Message delay 55: 0:00:00.016866
Message delay 56: 0:00:00.016727
Message delay 57: 0:00:00.016595
Message delay 58: 0:00:00.016463
Message delay 59: 0:00:00.016335
Message delay 60: 0:00:00.016203
Message delay 61: 0:00:00.016075
Message delay 62: 0:00:00.015941
Message delay 63: 0:00:00.015791
Message delay 64: 0:00:00.015642
Message delay 65: 0:00:00.015484
Message delay 66: 0:00:00.015327
Message delay 67: 0:00:00.015181
Message delay 68: 0:00:00.015034
Message delay 69: 0:00:00.014893
Message delay 70: 0:00:00.014742
Message delay 71: 0:00:00.014613
Message delay 72: 0:00:00.014478
Message delay 73: 0:00:00.014349
Message delay 74: 0:00:00.014216
Message delay 75: 0:00:00.014101
Message delay 76: 0:00:00.013969
Message delay 77: 0:00:00.013840
Message delay 78: 0:00:00.013706
Message delay 79: 0:00:00.013577
Message delay 80: 0:00:00.013444
Message delay 81: 0:00:00.013311
Message delay 82: 0:00:00.013175
Message delay 83: 0:00:00.013041
Message delay 84: 0:00:00.012904
Message delay 85: 0:00:00.012771
Message delay 86: 0:00:00.012633
Message delay 87: 0:00:00.012499
Message delay 88: 0:00:00.012362
Message delay 89: 0:00:00.012229
Message delay 90: 0:00:00.012022
Message delay 91: 0:00:00.011786
Message delay 92: 0:00:00.011543
Message delay 93: 0:00:00.011305
Message delay 94: 0:00:00.011062
Message delay 95: 0:00:00.010822
Message delay 96: 0:00:00.010574
Message delay 97: 0:00:00.010342
Message delay 98: 0:00:00.010102
Message delay 99: 0:00:00.009859
Message delay 100: 0:00:00.009610
Message delay 101: 0:00:00.009366
Message delay 102: 0:00:00.009830
Message delay 103: 0:00:00.001442
Message delay 104: 0:00:00.005671
Message delay 105: 0:00:00.005003
Message delay 106: 0:00:00.004690
Message delay 107: 0:00:00.004418
Message delay 108: 0:00:00.004191
Message delay 109: 0:00:00.004021
Message delay 110: 0:00:00.003847
Message delay 111: 0:00:00.003687
Message delay 112: 0:00:00.003525
Message delay 113: 0:00:00.003366
Message delay 114: 0:00:00.003802
Message delay 115: 0:00:00.003668
Message delay 116: 0:00:00.003525
Message delay 117: 0:00:00.003386
Message delay 118: 0:00:00.003246
Message delay 119: 0:00:00.003109
Message delay 120: 0:00:00.002970

Results of 7 iteration
Message delay 1: 0:00:00.000896
Message delay 2: 0:00:00.001101
Message delay 3: 0:00:00.000845
Message delay 4: 0:00:00.000879
Message delay 5: 0:00:00.000905
Message delay 6: 0:00:00.000877
Message delay 7: 0:00:00.000799
Message delay 8: 0:00:00.000768
Message delay 9: 0:00:00.000792
Message delay 10: 0:00:00.000806
Message delay 11: 0:00:00.000801
Message delay 12: 0:00:00.000791
Message delay 13: 0:00:00.000753
Message delay 14: 0:00:00.000774
Message delay 15: 0:00:00.000773
Message delay 16: 0:00:00.000874
Message delay 17: 0:00:00.001385
Message delay 18: 0:00:00.001747
Message delay 19: 0:00:00.001479
Message delay 20: 0:00:00.001179
Message delay 21: 0:00:00.000846
Message delay 22: 0:00:00.000842
Message delay 23: 0:00:00.000794
Message delay 24: 0:00:00.000782
Message delay 25: 0:00:00.000776
Message delay 26: 0:00:00.000808
Message delay 27: 0:00:00.000813
Message delay 28: 0:00:00.000778
Message delay 29: 0:00:00.000774
Message delay 30: 0:00:00.000783
Message delay 31: 0:00:00.007755
Message delay 32: 0:00:00.007318
Message delay 33: 0:00:00.007068
Message delay 34: 0:00:00.006840
Message delay 35: 0:00:00.006597
Message delay 36: 0:00:00.006368
Message delay 37: 0:00:00.006134
Message delay 38: 0:00:00.005893
Message delay 39: 0:00:00.005652
Message delay 40: 0:00:00.005417
Message delay 41: 0:00:00.005238
Message delay 42: 0:00:00.005063
Message delay 43: 0:00:00.004847
Message delay 44: 0:00:00.004698
Message delay 45: 0:00:00.004549
Message delay 46: 0:00:00.004405
Message delay 47: 0:00:00.005172
Message delay 48: 0:00:00.005050
Message delay 49: 0:00:00.004910
Message delay 50: 0:00:00.004772
Message delay 51: 0:00:00.004628
Message delay 52: 0:00:00.004251
Message delay 53: 0:00:00.004008
Message delay 54: 0:00:00.003765
Message delay 55: 0:00:00.003527
Message delay 56: 0:00:00.003283
Message delay 57: 0:00:00.003042
Message delay 58: 0:00:00.003277
Message delay 59: 0:00:00.000924
Message delay 60: 0:00:00.001066
Message delay 61: 0:00:00.001271
Message delay 62: 0:00:00.001632
Message delay 63: 0:00:00.001229
Message delay 64: 0:00:00.000799
Message delay 65: 0:00:00.000849
Message delay 66: 0:00:00.000815
Message delay 67: 0:00:00.000805
Message delay 68: 0:00:00.000795
Message delay 69: 0:00:00.000792
Message delay 70: 0:00:00.000813
Message delay 71: 0:00:00.000810
Message delay 72: 0:00:00.000881
Message delay 73: 0:00:00.000825
Message delay 74: 0:00:00.000785
Message delay 75: 0:00:00.000790
Message delay 76: 0:00:00.000779
Message delay 77: 0:00:00.000770
Message delay 78: 0:00:00.000786
Message delay 79: 0:00:00.000798
Message delay 80: 0:00:00.000847
Message delay 81: 0:00:00.000855
Message delay 82: 0:00:00.000787
Message delay 83: 0:00:00.000779
Message delay 84: 0:00:00.000777
Message delay 85: 0:00:00.000774
Message delay 86: 0:00:00.000766
Message delay 87: 0:00:00.000787
Message delay 88: 0:00:00.000795
Message delay 89: 0:00:00.000790
Message delay 90: 0:00:00.000781
Message delay 91: 0:00:00.000774
Message delay 92: 0:00:00.000765
Message delay 93: 0:00:00.000765
Message delay 94: 0:00:00.000760
Message delay 95: 0:00:00.000760
Message delay 96: 0:00:00.000771
Message delay 97: 0:00:00.000779
Message delay 98: 0:00:00.000784
